"Name";"SI";"Handles";"VM";"WS";"PM";"NPM";"Path";"Company";"CPU";"FileVersion";"ProductVersion";"Description";"Product";"__NounName";"BasePriority";"ExitCode";"HasExited";"ExitTime";"Handle";"SafeHandle";"HandleCount";"Id";"MachineName";"MainWindowHandle";"MainWindowTitle";"MainModule";"MaxWorkingSet";"MinWorkingSet";"Modules";"NonpagedSystemMemorySize";"NonpagedSystemMemorySize64";"PagedMemorySize";"PagedMemorySize64";"PagedSystemMemorySize";"PagedSystemMemorySize64";"PeakPagedMemorySize";"PeakPagedMemorySize64";"PeakWorkingSet";"PeakWorkingSet64";"PeakVirtualMemorySize";"PeakVirtualMemorySize64";"PriorityBoostEnabled";"PriorityClass";"PrivateMemorySize";"PrivateMemorySize64";"PrivilegedProcessorTime";"ProcessName";"ProcessorAffinity";"Responding";"SessionId";"StartInfo";"StartTime";"SynchronizingObject";"Threads";"TotalProcessorTime";"UserProcessorTime";"VirtualMemorySize";"VirtualMemorySize64";"EnableRaisingEvents";"StandardInput";"StandardOutput";"StandardError";"WorkingSet";"WorkingSet64";"Site";"Container"
"AggregatorHost";"0";"168";"2203398135808";"10936320";"2813952";"11344";;;;;;;;"Process";"8";;;;;;"168";"9084";".";"0";"";;;;;"11344";"11344";"2813952";"2813952";"92872";"92872";"3227648";"3227648";"13660160";"13660160";"96591872";"2203414814720";;;"2813952";"2813952";;"AggregatorHost";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"79912960";"2203398135808";"False";;;;"10936320";"10936320";;
"AircommandEngine";"2";"205";"4408958976";"10493952";"2748416";"18488";;;;;;;;"Process";"8";;;;;;"205";"16064";".";"0";"";;;;;"18488";"18488";"2748416";"2748416";"153416";"153416";"3002368";"3002368";"12640256";"12640256";"123031552";"4417998848";;;"2748416";"2748416";;"AircommandEngine";;"True";"2";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"113991680";"4408958976";"False";;;;"10493952";"10493952";;
"AircommandService";"0";"106";"4364103680";"6168576";"1441792";"7808";;;;;;;;"Process";"8";;;;;;"106";"5252";".";"0";"";;;;;"7808";"7808";"1441792";"1441792";"63776";"63776";"2035712";"2035712";"7335936";"7335936";"72998912";"4367966208";;;"1441792";"1441792";;"AircommandService";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"69136384";"4364103680";"False";;;;"6168576";"6168576";;
"ApplicationFrameHost";"2";"392";"2203587166208";"31129600";"13275136";"23520";"C:\Windows\system32\ApplicationFrameHost.exe";"Microsoft Corporation";"0.09375";"10.0.22621.2506 (WinBuild.160101.0800)";"10.0.22621.2506";"Application Frame Host";"Microsoft? Windows? Operating System";"Process";"8";;"False";;"4016";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"392";"24788";".";"263886";"Settings";"System.Diagnostics.ProcessModule (ApplicationFrameHost.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"23520";"23520";"13275136";"13275136";"399256";"399256";"13430784";"13430784";"38363136";"38363136";"299601920";"2203617824768";"True";"Normal";"13275136";"13275136";"00:00:00.0468750";"ApplicationFrameHost";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:14:26";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.0937500";"00:00:00.0468750";"268943360";"2203587166208";"False";;;;"31129600";"31129600";;
"AppVShNotify";"2";"161";"2203427569664";"8355840";"1904640";"9144";"C:\Program Files\Common Files\Microsoft Shared\ClickToRun\AppVShNotify.exe";"Microsoft Corporation";"0.015625";"10.0.22000.2116 (WinBuild.160101.0800)";"10.0.22000.2116";"Microsoft Application Virtualization Client Shell Notifier";"Microsoft? Windows? Operating System";"Process";"8";;"False";;"4028";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"161";"1064";".";"0";"";"System.Diagnostics.ProcessModule (AppVShNotify.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"9144";"9144";"1904640";"1904640";"151816";"151816";"2125824";"2125824";"9658368";"9658368";"113274880";"2203431497728";"True";"Normal";"1904640";"1904640";"00:00:00.0156250";"AppVShNotify";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 15:38:26";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.0156250";"00:00:00";"109346816";"2203427569664";"False";;;;"8355840";"8355840";;
"ArcControl";"2";"727";"2272573726720";"90849280";"43466752";"34352";;;"14.859375";;;;;"Process";"8";;;;;;"727";"25720";".";"0";"";;;;;"34352";"34352";"43466752";"43466752";"918848";"918848";"44384256";"44384256";"120496128";"120496128";"572649472";"2272610349056";;;"43466752";"43466752";"00:00:06.5468750";"ArcControl";;"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:08:25";;"System.Diagnostics.ProcessThreadCollection";"00:00:14.8593750";"00:00:08.3125000";"536027136";"2272573726720";"False";;;;"90849280";"90849280";;
"ArcControlAssist";"2";"425";"73521659904";"81240064";"17096704";"45032";"C:\Program Files\Intel\Intel Arc Control\ArcControlAssist.exe";"Intel Corporation";"0.484375";"1.73.5335.2";"1.73.5335.2";"Intel(R) Arc(TM) Control Assist";"Intel(R) Arc(TM) Control";"Process";"10";;"False";;"4088";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"425";"25808";".";"0";"";"System.Diagnostics.ProcessModule (ArcControlAssist.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"45032";"45032";"17096704";"17096704";"861072";"861072";"19247104";"19247104";"115781632";"115781632";"538312704";"73552756736";"True";"AboveNormal";"17096704";"17096704";"00:00:00.1875000";"ArcControlAssist";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:08:25";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.4843750";"00:00:00.2968750";"507215872";"73521659904";"False";;;;"81240064";"81240064";;
"ArcControlAssist";"2";"314";"73409261568";"19574784";"9605120";"21752";"C:\Program Files\Intel\Intel Arc Control\ArcControlAssist.exe";"Intel Corporation";"0.0625";"1.73.5335.2";"1.73.5335.2";"Intel(R) Arc(TM) Control Assist";"Intel(R) Arc(TM) Control";"Process";"8";;"False";;"3280";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"314";"25864";".";"0";"";"System.Diagnostics.ProcessModule (ArcControlAssist.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"21752";"21752";"9605120";"9605120";"697104";"697104";"9691136";"9691136";"22204416";"22204416";"397963264";"73412407296";"True";"Normal";"9605120";"9605120";"00:00:00.0312500";"ArcControlAssist";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:08:25";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.0625000";"00:00:00.0312500";"394817536";"73409261568";"False";;;;"19574784";"19574784";;
"ArcControlAssist";"2";"403";"73421512704";"29057024";"12517376";"24640";"C:\Program Files\Intel\Intel Arc Control\ArcControlAssist.exe";"Intel Corporation";"0.53125";"1.73.5335.2";"1.73.5335.2";"Intel(R) Arc(TM) Control Assist";"Intel(R) Arc(TM) Control";"Process";"8";;"False";;"3872";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"403";"25884";".";"0";"";"System.Diagnostics.ProcessModule (ArcControlAssist.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"24640";"24640";"12517376";"12517376";"702616";"702616";"12656640";"12656640";"30154752";"30154752";"411262976";"73425707008";"True";"Normal";"12517376";"12517376";"00:00:00.3281250";"ArcControlAssist";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:08:25";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.5312500";"00:00:00.2031250";"407068672";"73421512704";"False";;;;"29057024";"29057024";;
"ArcControlAssist";"2";"954";"89799249920";"213368832";"202919936";"60960";"C:\Program Files\Intel\Intel Arc Control\ArcControlAssist.exe";"Intel Corporation";"523.6875";"1.73.5335.2";"1.73.5335.2";"Intel(R) Arc(TM) Control Assist";"Intel(R) Arc(TM) Control";"Process";"8";;"False";;"3968";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"954";"26000";".";"0";"";"System.Diagnostics.ProcessModule (ArcControlAssist.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"60960";"60960";"202919936";"202919936";"1308520";"1308520";"220762112";"220762112";"261234688";"261234688";"-222228480";"89972084736";"True";"Normal";"202919936";"202919936";"00:01:26.2031250";"ArcControlAssist";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:08:26";;"System.Diagnostics.ProcessThreadCollection";"00:08:43.6875000";"00:07:17.4843750";"-395063296";"89799249920";"False";;;;"213368832";"213368832";;
"ArcControlAssist";"2";"437";"89022652416";"59584512";"32497664";"31744";"C:\Program Files\Intel\Intel Arc Control\ArcControlAssist.exe";"Intel Corporation";"0.734375";"1.73.5335.2";"1.73.5335.2";"Intel(R) Arc(TM) Control Assist";"Intel(R) Arc(TM) Control";"Process";"8";;"False";;"3976";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"437";"26168";".";"0";"";"System.Diagnostics.ProcessModule (ArcControlAssist.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"31744";"31744";"32497664";"32497664";"735176";"735176";"60776448";"60776448";"95838208";"95838208";"-1155665920";"89038647296";"True";"Normal";"32497664";"32497664";"00:00:00.0937500";"ArcControlAssist";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:08:26";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.7343750";"00:00:00.6406250";"-1171660800";"89022652416";"False";;;;"59584512";"59584512";;
"ArcControlAssist";"2";"428";"89019342848";"57765888";"26181632";"31336";"C:\Program Files\Intel\Intel Arc Control\ArcControlAssist.exe";"Intel Corporation";"0.390625";"1.73.5335.2";"1.73.5335.2";"Intel(R) Arc(TM) Control Assist";"Intel(R) Arc(TM) Control";"Process";"8";;"False";;"3856";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"428";"26176";".";"0";"";"System.Diagnostics.ProcessModule (ArcControlAssist.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"31336";"31336";"26181632";"26181632";"726664";"726664";"60456960";"60456960";"94310400";"94310400";"-1162153984";"89032159232";"True";"Normal";"26181632";"26181632";"00:00:00.0937500";"ArcControlAssist";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:08:26";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.3906250";"00:00:00.2968750";"-1174970368";"89019342848";"False";;;;"57765888";"57765888";;
"ArcControlService";"0";"528";"73868787712";"80961536";"130400256";"35664";;;;;;;;"Process";"13";;;;;;"528";"5128";".";"0";"";;;;;"35664";"35664";"130400256";"130400256";"1228544";"1228544";"168456192";"168456192";"175931392";"175931392";"862732288";"73877176320";;;"130400256";"130400256";;"ArcControlService";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"854343680";"73868787712";"False";;;;"80961536";"80961536";;
"brightdata";"2";"368";"235798528";"28114944";"15638528";"24704";"C:\ProgramData\BrightData\147f1839eafef4100cec79198be6106eaec83d2b\brightdata.exe";"BrightData Ltd. (certified)";"0.234375";"1.358.215";"1.358.215";"BrightData service allows free use of certain features in an app you installed";"Bright SDK (certified)";"Process";"8";;"False";;"4032";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"368";"4928";".";"0";"";"System.Diagnostics.ProcessModule (brightdata.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"24704";"24704";"15638528";"15638528";"388008";"388008";"16506880";"16506880";"33193984";"33193984";"265867264";"265867264";"True";"Normal";"15638528";"15638528";"00:00:00.0468750";"brightdata";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:08:31";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.2343750";"00:00:00.1875000";"235798528";"235798528";"False";;;;"28114944";"28114944";;
"ChsIME";"2";"143";"2203418943488";"8843264";"1593344";"8816";;;"0.015625";;;;;"Process";"8";;;;;;"143";"10044";".";"0";"";;;;;"8816";"8816";"1593344";"1593344";"131272";"131272";"1671168";"1671168";"9277440";"9277440";"103866368";"2203422089216";;;"1593344";"1593344";"00:00:00.0156250";"ChsIME";;"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:08:06";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.0156250";"00:00:00";"100720640";"2203418943488";"False";;;;"8843264";"8843264";;
"Code";"2";"755";"2238586920960";"130904064";"97566720";"27168";"C:\Users\aranseiki\AppData\Local\Programs\Microsoft VS Code\Code.exe";"Microsoft Corporation";"0.890625";"1.84.2";"1.84.2";"Visual Studio Code";"Visual Studio Code";"Process";"10";;"False";;"4084";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"755";"2004";".";"0";"";"System.Diagnostics.ProcessModule (Code.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"27168";"27168";"97566720";"97566720";"984920";"984920";"158228480";"158228480";"190337024";"190337024";"1014407168";"2238692368384";"True";"AboveNormal";"97566720";"97566720";"00:00:00.0625000";"Code";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/18 0:38:47";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.8906250";"00:00:00.8281250";"908959744";"2238586920960";"False";;;;"130904064";"130904064";;
"Code";"2";"369";"3409049731072";"224808960";"185417728";"43632";"C:\Users\aranseiki\AppData\Local\Programs\Microsoft VS Code\Code.exe";"Microsoft Corporation";"2.75";"1.84.2";"1.84.2";"Visual Studio Code";"Visual Studio Code";"Process";"8";;"False";;"2984";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"369";"6256";".";"0";"";"System.Diagnostics.ProcessModule (Code.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"43632";"43632";"185417728";"185417728";"544456";"544456";"253759488";"253759488";"289538048";"289538048";"419405824";"3410623438848";"True";"Normal";"185417728";"185417728";"00:00:00.8281250";"Code";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/18 0:38:48";;"System.Diagnostics.ProcessThreadCollection";"00:00:02.7500000";"00:00:01.9218750";"-1154301952";"3409049731072";"False";;;;"224808960";"224808960";;
"Code";"2";"217";"2238016454656";"29589504";"11034624";"12552";"C:\Users\aranseiki\AppData\Local\Programs\Microsoft VS Code\Code.exe";"Microsoft Corporation";"0";"1.84.2";"1.84.2";"Visual Studio Code";"Visual Studio Code";"Process";"8";;"False";;"4036";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"217";"8684";".";"0";"";"System.Diagnostics.ProcessModule (Code.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"12552";"12552";"11034624";"11034624";"490648";"490648";"11120640";"11120640";"29614080";"29614080";"363659264";"2238041620480";"True";"Normal";"11034624";"11034624";"00:00:00";"Code";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/18 0:38:47";;"System.Diagnostics.ProcessThreadCollection";"00:00:00";"00:00:00";"338493440";"2238016454656";"False";;;;"29589504";"29589504";;
"Code";"2";"986";"3409370161152";"100458496";"42237952";"39960";"C:\Users\aranseiki\AppData\Local\Programs\Microsoft VS Code\Code.exe";"Microsoft Corporation";"0.984375";"1.84.2";"1.84.2";"Visual Studio Code";"Visual Studio Code";"Process";"8";;"False";;"2780";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"986";"15284";".";"9241520";"Visual Studio Code";"System.Diagnostics.ProcessModule (Code.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"39960";"39960";"42237952";"42237952";"770264";"770264";"401477632";"401477632";"544821248";"544821248";"426340352";"3410630373376";"True";"Normal";"42237952";"42237952";"00:00:00.4531250";"Code";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/18 0:38:46";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.9843750";"00:00:00.5312500";"-833871872";"3409370161152";"False";;;;"100458496";"100458496";;
"Code";"2";"292";"3409041338368";"93085696";"35663872";"17880";"C:\Users\aranseiki\AppData\Local\Programs\Microsoft VS Code\Code.exe";"Microsoft Corporation";"5.09375";"1.84.2";"1.84.2";"Visual Studio Code";"Visual Studio Code";"Process";"8";;"False";;"3964";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"292";"16072";".";"0";"";"System.Diagnostics.ProcessModule (Code.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"17880";"17880";"35663872";"35663872";"541680";"541680";"339087360";"339087360";"394137600";"394137600";"-1049513984";"3409154519040";"True";"Normal";"35663872";"35663872";"00:00:01.5781250";"Code";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/18 0:38:48";;"System.Diagnostics.ProcessThreadCollection";"00:00:05.0937500";"00:00:03.5156250";"-1162694656";"3409041338368";"False";;;;"93085696";"93085696";;
"Code";"2";"224";"3409030238208";"79114240";"23318528";"16408";"C:\Users\aranseiki\AppData\Local\Programs\Microsoft VS Code\Code.exe";"Microsoft Corporation";"0.078125";"1.84.2";"1.84.2";"Visual Studio Code";"Visual Studio Code";"Process";"8";;"False";;"4072";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"224";"16808";".";"0";"";"System.Diagnostics.ProcessModule (Code.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"16408";"16408";"23318528";"23318528";"525312";"525312";"31309824";"31309824";"84422656";"84422656";"419405824";"3410623438848";"True";"Normal";"23318528";"23318528";"00:00:00.0468750";"Code";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/18 0:38:48";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.0781250";"00:00:00.0312500";"-1173794816";"3409030238208";"False";;;;"79114240";"79114240";;
"Code";"2";"172";"3408947716096";"82604032";"19386368";"13824";"C:\Users\aranseiki\AppData\Local\Programs\Microsoft VS Code\Code.exe";"Microsoft Corporation";"0.078125";"1.84.2";"1.84.2";"Visual Studio Code";"Visual Studio Code";"Process";"8";;"False";;"3876";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"172";"21664";".";"0";"";"System.Diagnostics.ProcessModule (Code.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"13824";"13824";"19386368";"19386368";"511608";"511608";"25845760";"25845760";"87392256";"87392256";"379396096";"3410583429120";"True";"Normal";"19386368";"19386368";"00:00:00.0312500";"Code";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/18 0:39:15";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.0781250";"00:00:00.0468750";"-1256316928";"3408947716096";"False";;;;"82604032";"82604032";;
"Code";"2";"296";"2238091538432";"41705472";"13697024";"18984";"C:\Users\aranseiki\AppData\Local\Programs\Microsoft VS Code\Code.exe";"Microsoft Corporation";"0.1875";"1.84.2";"1.84.2";"Visual Studio Code";"Visual Studio Code";"Process";"8";;"False";;"3868";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"296";"26628";".";"0";"";"System.Diagnostics.ProcessModule (Code.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"18984";"18984";"13697024";"13697024";"522976";"522976";"19775488";"19775488";"54394880";"54394880";"457617408";"2238135578624";"True";"Normal";"13697024";"13697024";"00:00:00.1093750";"Code";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/18 0:38:47";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.1875000";"00:00:00.0781250";"413577216";"2238091538432";"False";;;;"41705472";"41705472";;
"Code";"2";"503";"3417741258752";"160452608";"122175488";"23480";"C:\Users\aranseiki\AppData\Local\Programs\Microsoft VS Code\Code.exe";"Microsoft Corporation";"2.59375";"1.84.2";"1.84.2";"Visual Studio Code";"Visual Studio Code";"Process";"4";;"False";;"4052";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"503";"27472";".";"0";"";"System.Diagnostics.ProcessModule (Code.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"23480";"23480";"122175488";"122175488";"648952";"648952";"420663296";"420663296";"457105408";"457105408";"-1070657536";"3422018277376";"True";"Idle";"122175488";"122175488";"00:00:00.2968750";"Code";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/18 0:38:47";;"System.Diagnostics.ProcessThreadCollection";"00:00:02.5937500";"00:00:02.2968750";"-1052708864";"3417741258752";"False";;;;"160452608";"160452608";;
"ColorEngine";"2";"3695";"4449505280";"6995968";"4063232";"13656";"C:\Program Files\Samsung\ColorEngine\ColorEngine.exe";"Samsung Electronics Co., Ltd.";"4.59375";"5.5.6.0";"5.5.6.0";"ColorEngine";"ColorEngine";"Process";"6";;"False";;"3808";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"3695";"7152";".";"0";"";"System.Diagnostics.ProcessModule (ColorEngine.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"13656";"13656";"4063232";"4063232";"291504";"291504";"8347648";"8347648";"21483520";"21483520";"160907264";"4455874560";"True";"BelowNormal";"4063232";"4063232";"00:00:04.4843750";"ColorEngine";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:07:48";;"System.Diagnostics.ProcessThreadCollection";"00:00:04.5937500";"00:00:00.1093750";"154537984";"4449505280";"False";;;;"6995968";"6995968";;
"conhost";"0";"85";"2203398467584";"5337088";"5337088";"7696";;;;;;;;"Process";"8";;;;;;"85";"4860";".";"0";"";;;;;"7696";"7696";"5337088";"5337088";"78608";"78608";"5410816";"5410816";"9756672";"9756672";"82345984";"2203400568832";;;"5337088";"5337088";;"conhost";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"80244736";"2203398467584";"False";;;;"5337088";"5337088";;
"conhost";"0";"155";"2203414867968";"8290304";"5947392";"10864";;;;;;;;"Process";"8";;;;;;"155";"8052";".";"0";"";;;;;"10864";"10864";"5947392";"5947392";"111632";"111632";"5984256";"5984256";"13115392";"13115392";"97697792";"2203415920640";;;"5947392";"5947392";;"conhost";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"96645120";"2203414867968";"False";;;;"8290304";"8290304";;
"conhost";"0";"154";"2203413479424";"8216576";"5914624";"10728";;;;;;;;"Process";"8";;;;;;"154";"8512";".";"0";"";;;;;"10728";"10728";"5914624";"5914624";"108992";"108992";"5984256";"5984256";"13152256";"13152256";"97353728";"2203415576576";;;"5914624";"5914624";;"conhost";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"95256576";"2203413479424";"False";;;;"8216576";"8216576";;
"conhost";"0";"121";"2203406266368";"7553024";"5570560";"8960";;;;;;;;"Process";"8";;;;;;"121";"8900";".";"0";"";;;;;"8960";"8960";"5570560";"5570560";"95656";"95656";"5644288";"5644288";"12206080";"12206080";"90161152";"2203408384000";;;"5570560";"5570560";;"conhost";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"88043520";"2203406266368";"False";;;;"7553024";"7553024";;
"conhost";"2";"135";"2203449581568";"8839168";"5976064";"10456";;;;;;;;"Process";"8";;;;;;"135";"12140";".";"0";"";;;;;"10456";"10456";"5976064";"5976064";"179456";"179456";"6094848";"6094848";"13828096";"13828096";"148996096";"2203467218944";;;"5976064";"5976064";;"conhost";;"True";"2";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"131358720";"2203449581568";"False";;;;"8839168";"8839168";;
"conhost";"2";"132";"2203449589760";"8900608";"5963776";"10456";"C:\Windows\system32\conhost.exe";"Microsoft Corporation";"0";"10.0.22621.1 (WinBuild.160101.0800)";"10.0.22621.1";"Console Window Host";"Microsoft? Windows? Operating System";"Process";"8";;"False";;"4104";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"132";"13740";".";"0";"";"System.Diagnostics.ProcessModule (conhost.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"10456";"10456";"5963776";"5963776";"179120";"179120";"6078464";"6078464";"13750272";"13750272";"149004288";"2203467227136";"True";"Normal";"5963776";"5963776";"00:00:00";"conhost";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:08:31";;"System.Diagnostics.ProcessThreadCollection";"00:00:00";"00:00:00";"131366912";"2203449589760";"False";;;;"8900608";"8900608";;
"csrss";"0";"929";"2203424391168";"5931008";"2670592";"33368";;;;;;;;"Process";"13";;;;;;"929";"848";".";"0";"";;;;;"33368";"33368";"2670592";"2670592";"295320";"295320";"2945024";"2945024";"6340608";"6340608";"108855296";"2203427078144";;;"2670592";"2670592";;"csrss";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"106168320";"2203424391168";"False";;;;"5931008";"5931008";;
"csrss";"2";"810";"2203457155072";"8331264";"4452352";"38576";;;;;;;;"Process";"13";;;;;;"810";"1396";".";"0";"";;;;;"38576";"38576";"4452352";"4452352";"309016";"309016";"4538368";"4538368";"24752128";"24752128";"151711744";"2203469934592";;;"4452352";"4452352";;"csrss";;"True";"2";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"138932224";"2203457155072";"False";;;;"8331264";"8331264";;
"ctfmon";"2";"562";"2203515551744";"37064704";"16359424";"21680";;;"0.96875";;;;;"Process";"13";;;;;;"562";"9888";".";"0";"";;;;;"21680";"21680";"16359424";"16359424";"289952";"289952";"16449536";"16449536";"37343232";"37343232";"204664832";"2203522887680";;;"16359424";"16359424";"00:00:00.6875000";"ctfmon";;"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:08:05";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.9687500";"00:00:00.2812500";"197328896";"2203515551744";"False";;;;"37064704";"37064704";;
"dasHost";"0";"133";"2203384795136";"6873088";"1417216";"8560";;;;;;;;"Process";"8";;;;;;"133";"6048";".";"0";"";;;;;"8560";"8560";"1417216";"1417216";"62144";"62144";"1863680";"1863680";"8970240";"8970240";"72040448";"2203390263296";;;"1417216";"1417216";;"dasHost";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"66572288";"2203384795136";"False";;;;"6873088";"6873088";;
"DAX3API";"0";"348";"4411416576";"16166912";"7770112";"16112";;;;;;;;"Process";"8";;;;;;"348";"5056";".";"0";"";;;;;"16112";"16112";"7770112";"7770112";"150232";"150232";"8196096";"8196096";"18948096";"18948096";"126451712";"4421419008";;;"7770112";"7770112";;"DAX3API";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"116449280";"4411416576";"False";;;;"16166912";"16166912";;
"DisplaySupporter";"2";"179";"4433076224";"2678784";"2379776";"11344";;;"0.015625";;;;;"Process";"6";;;;;;"179";"13716";".";"0";"";;;;;"11344";"11344";"2379776";"2379776";"200032";"200032";"5406720";"5406720";"13582336";"13582336";"146501632";"4441468928";;;"2379776";"2379776";"00:00:00.0156250";"DisplaySupporter";;"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:07:48";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.0156250";"00:00:00";"138108928";"4433076224";"False";;;;"2678784";"2678784";;
